ลำดับ,คณะ,สาขาวิชา,จำนวนรับ,ว่าง,เงื่อนไขขั้นต่ำ,เกณฑ์การพิจารณา,รหัสคณะ,ประเภท,รหัสหลักสูตร,แหล่งที่มา
34,คณะอุตสาหกรรมเกษตร,วท.บ. สาขาวิชาวิทยาศาสตร์และเทคโนโลยีการอาหาร,45,,"1. กำลังศึกษาหรือสำเร็จการศึกษาชั้นมัธยมศึกษาปีที่ 6 หรือเทียบเท่า 
2. หน่วยกิตกลุ่มสาระการเรียนรู้วิทยาศาสตร์  ไม่ต่ำกว่า 22.00 หน่วยกิต
3. หน่วยกิตกลุ่มสาระการเรียนรู้คณิตศาสตร์  ไม่ต่ำกว่า 12.00 หน่วยกิต
4. หน่วยกิตกลุ่มสาระการเรียนรู้ภาษาต่างประเทศ  ไม่ต่ำกว่า 9.00 หน่วยกิต
5. ผลการเรียนเฉลี่ยสะสม (GPAX) 4 ภาคเรียน  ไม่ต่ำกว่า 3.00 
6. คะแนนเฉลี่ยรายวิชากลุ่มสาระการเรียนรู้วิทยาศาสตร์  ไม่ต่ำกว่า 3.00 
7. คะแนนเฉลี่ยรายวิชากลุ่มสาระการเรียนรู้คณิตศาสตร์  ไม่ต่ำกว่า 3.00 
8. ผลคะแนนภาษาอังกฤษ ข้อใดข้อหนึ่ง ดังต่อไปนี้
   8.1 KU-EPT ไม่ต่ำกว่า 20 คะแนน
   8.2 OOPT ไม่ต่ำกว่า 30 คะแนน
   8.3 TOEFL ITP ไม่ต่ำกว่า 390 คะแนน
   8.4 TOEFL IBT ไม่ต่ำกว่า 42 คะแนน
   8.5 IELTS ไม่ต่ำกว่า 4.0 คะแนน
   8.6 SAT ไม่ต่ำกว่า 530 คะแนน
   8.7 ผลการเรียนเฉลี่ยกลุ่มสาระการเรียนรู้ภาษาต่างประเทศ (ภาษาอังกฤษ) ไม่ต่ำกว่า 3.00 
9. มีประวัติผลงานเชิงประจักษ์ ด้านโครงงานที่เกี่ยวข้องกับอุตสาหกรรมเกษตร หรือโครงงานนวัตกรรมด้านวิทยาศาสตร์ หรือโครงงานสิ่งประดิษฐ์ด้านวิทยาศาสตร์ หรือโครงงานวิทยาศาสตร์ ความยาวไม่เกิน 10 หน้า รวม 1 ไฟล์ 
กำหนดการสัมภาษณ์ (ถ้าผ่านการคัดเลือก): 3 ธ.ค. 67","1. ผลการเรียนเฉลี่ยในกลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยี และกลุ่มสาระการเรียนรู้คณิตศาสตร์
2. ผลคะแนนภาษาอังกฤษ
3. ประวัติผลงานเชิงประจักษ์
4. การอธิบายโครงงานวิทยาศาสตร์
5. ความเข้าใจและความมุ่งมั่นในการเป็นนักวิทยาศาสตร์และเทคโนโลยีการอาหาร 
6. การสอบสัมภาษณ์",11,A,10020110501106A,https://admission.ku.ac.th/majors/project/1/
35,คณะอุตสาหกรรมเกษตร,วท.บ. สาขาวิชาวิทยาศาสตร์และเทคโนโลยีการอาหาร (ภาคพิเศษ),30,,"1. กำลังศึกษาหรือสำเร็จการศึกษาชั้นมัธยมศึกษาปีที่ 6 หรือเทียบเท่า 
2. หน่วยกิตกลุ่มสาระการเรียนรู้วิทยาศาสตร์  ไม่ต่ำกว่า 22.00 หน่วยกิต
3. หน่วยกิตกลุ่มสาระการเรียนรู้คณิตศาสตร์  ไม่ต่ำกว่า 12.00 หน่วยกิต
4. หน่วยกิตกลุ่มสาระการเรียนรู้ภาษาต่างประเทศ  ไม่ต่ำกว่า 9.00 หน่วยกิต
5. ผลการเรียนเฉลี่ยสะสม (GPAX) 4 ภาคเรียน  ไม่ต่ำกว่า 2.75 
6. คะแนนเฉลี่ยรายวิชากลุ่มสาระการเรียนรู้วิทยาศาสตร์  ไม่ต่ำกว่า 2.75 
7. คะแนนเฉลี่ยรายวิชากลุ่มสาระการเรียนรู้คณิตศาสตร์  ไม่ต่ำกว่า 2.75 
8. ผลคะแนนภาษาอังกฤษ ข้อใดข้อหนึ่ง ดังต่อไปนี้
   8.1 KU-EPT ไม่ต่ำกว่า 20 คะแนน
   8.2 OOPT ไม่ต่ำกว่า 30 คะแนน
   8.3 TOEFL ITP ไม่ต่ำกว่า 390 คะแนน
   8.4 TOEFL IBT ไม่ต่ำกว่า 42 คะแนน
   8.5 IELTS ไม่ต่ำกว่า 4.0 คะแนน
   8.6 SAT ไม่ต่ำกว่า 530 คะแนน
   8.7 ผลการเรียนเฉลี่ยกลุ่มสาระการเรียนรู้ภาษาต่างประเทศ (ภาษาอังกฤษ) ไม่ต่ำกว่า 2.75 
9. มีประวัติผลงานเชิงประจักษ์ ด้านโครงงานที่เกี่ยวข้องกับอุตสาหกรรมเกษตร หรือโครงงานนวัตกรรมด้านวิทยาศาสตร์ หรือโครงงานสิ่งประดิษฐ์ด้านวิทยาศาสตร์ หรือโครงงานวิทยาศาสตร์ ความยาวไม่เกิน 10 หน้า รวม 1 ไฟล์ 
กำหนดการสัมภาษณ์ (ถ้าผ่านการคัดเลือก): 3 ธ.ค. 67","1. ผลการเรียนเฉลี่ยในกลุ่มสาระการเรียนรู้วิทยาศาสตร์และเทคโนโลยีและกลุ่มสาระการเรียนรู้คณิตศาสตร์ 
2. ผลคะแนนภาษาอังกฤษ
3. ประวัติผลงานเชิงประจักษ์
4. การอธิบายโครงงานวิทยาศาสตร์
5. ความเข้าใจและความมุ่งมั่นในการเป็นนักวิทยาศาสตร์และเทคโนโลยีการอาหาร 
6. การสอบสัมภาษณ์",11,B,10020110501106B,https://admission.ku.ac.th/majors/project/1/
36,คณะมนุษยศาสตร์,ศศ.บ. สาขาวิชาการสร้างสรรค์การบริการเพื่อธุรกิจการท่องเที่ยว,1,,"1. กำลังศึกษาหรือสำเร็จการศึกษาชั้นมัธยมศึกษาปีที่ 6 หรือเทียบเท่า 
2. ผลการเรียนเฉลี่ยสะสม (GPAX) 4 ภาคเรียน  ไม่ต่ำกว่า 3.00 
3. ผลการเรียนเฉลี่ยวิชาภาษาอังกฤษรวมทุกภาคเรียน   ไม่ต่ำกว่า 3.00 
4. ประวัติผลงาน โดยมีส่วนร่วมในการดำเนินกิจกรรมที่เกี่ยวกับการแสดง (นักแสดง) การร้องเพลง (ศิลปิน นักร้อง) หรือกิจกรรมเชิงสร้างสรรค์ (นางงาม อินฟลูเอนเซอร์ เป็นต้น) หรือได้รับรางวัลการแข่งขันหรือการประกวดเกี่ยวกับการร้องเพลงหรือกิจกรรมเชิงสร้างสรรค์และมีชื่อเสียงโด่งดัง โดยมีเอกสารหรือหลักฐานแสดงผลงาน ความยาวไม่เกิน 10 หน้ากระดาษ (ไม่รวมปก คำนำ สารบัญ) รวม 1 ไฟล์ 
กำหนดการสัมภาษณ์ (ถ้าผ่านการคัดเลือก): 3 ธ.ค. 67","1. ผลการเรียนเฉลี่ยสะสม (GPAX) 4 ภาคเรียน
2. ผลการเรียนเฉลี่ยวิชาภาษาอังกฤษ
3. ประวัติผลงาน/ข้อมูลกิจกรรมที่เข้าร่วมเกี่ยวกับการแสดง
4. การสอบสัมภาษณ์เป็นภาษาไทยและภาษาอังกฤษ",12,A,10020111620105A,https://admission.ku.ac.th/majors/project/1/
37,คณะมนุษยศาสตร์,ศศ.บ. สาขาวิชาการสร้างสรรค์การบริการเพื่อธุรกิจการท่องเที่ยว,14,,"1. กำลังศึกษาหรือสำเร็จการศึกษาชั้นมัธยมศึกษาปีที่ 6 หรือเทียบเท่า 
2. ผลการเรียนเฉลี่ยสะสม (GPAX) 4 ภาคเรียน  ไม่ต่ำกว่า 3.00 
3. ผลการเรียนเฉลี่ยวิชาภาษาอังกฤษรวมทุกภาคเรียน   ไม่ต่ำกว่า 3.00 
4. ประวัติผลงาน โดยมีส่วนร่วมในการดำเนินกิจกรรมที่เกี่ยวกับอุตสาหกรรมท่องเที่ยวและการบริการเชิงสร้างสรรค์หรือได้รับรางวัลในการแข่งขันหรือการประกวดเกี่ยวกับอุตสาหกรรมท่องเที่ยวและการบริการเชิงสร้างสรรค์ โดยมีเอกสารหรือหลักฐานแสดงผลงาน ความยาวไม่เกิน 10 หน้ากระดาษ (ไม่รวมปก คำนำ สารบัญ) รวม 1 ไฟล์ 
5. ผู้สมัครที่มีคะแนนสอบภาษาอังกฤษ ดังต่อไปนี้ สามารถแนบผลการทดสอบดังกล่าว ในประวัติผลงาน เพื่อร่วมประกอบการพิจารณาได้ ข้อใดข้อหนึ่ง
&nbsp;&nbsp;&nbsp;&nbsp 5.1 IELTS  ไม่ต่ำกว่า 5.00 คะแนน
&nbsp;&nbsp;&nbsp;&nbsp 5.2 TOEFL IBT  ไม่ต่ำกว่า 57.00 คะแนน
&nbsp;&nbsp;&nbsp;&nbsp 5.3 TOEFL PBT/ITP  ไม่ต่ำกว่า 501.00 คะแนน
&nbsp;&nbsp;&nbsp;&nbsp 5.4 KU-EPT  ไม่ต่ำกว่า 41.00 คะแนน
กำหนดการสัมภาษณ์ (ถ้าผ่านการคัดเลือก): 3 ธ.ค. 67","1. ผลการเรียนเฉลี่ยสะสม (GPAX) 4 ภาคเรียน
2. ผลการเรียนเฉลี่ยวิชาภาษาอังกฤษ
3. ประวัติผลงาน/ข้อมูลกิจกรรมที่เข้าร่วมเกี่ยวกับการท่องเที่ยวและอุตสาหกรรมการบริการ 
4. การสอบสัมภาษณ์เป็นภาษาไทยและภาษาอังกฤษ",12,A,10020111620105A,https://admission.ku.ac.th/majors/project/1/
38,คณะมนุษยศาสตร์,ศศ.บ. สาขาวิชาดนตรีไทย,27,,"1. กำลังศึกษาหรือสำเร็จการศึกษาชั้นมัธยมศึกษาปีที่ 6 หรือเทียบเท่า 
2. คุณสมบัติของแฟ้มสะสมผลงาน สามารถบรรเลงดนตรีไทย ร่วมกิจกรรมดนตรีไทยในวาระต่าง ๆ เข้าร่วมการประกวดดนตรีไทยในระดับต่าง ๆ ได้รับรางวัลการประกวดดนตรีไทยในระดับต่าง ๆ สอบเทียบวัดมาตรฐานทางด้านดนตรีจากสถาบันดนตรีที่ได้รับการรับรอง 
3. สามารถปฏิบัติเครื่องดนตรีไทยได้อย่างน้อย 1 ชิ้น ตามศักยภาพของเครื่องดนตรีนั้น ๆ 
กำหนดการสัมภาษณ์ (ถ้าผ่านการคัดเลือก): 3 ธ.ค. 67","1. แฟ้มประวัติและผลงานทางด้านดนตรีไทย
&nbsp;&nbsp;&nbsp;&nbsp 1.1 แฟ้มสะสมผลงานทางด้านดนตรีไทย
&nbsp;&nbsp;&nbsp;&nbsp 1.2 ผลการเรียนเฉลี่ยสะสม (GPAX) 4 ภาคเรียน
2. การทดสอบทักษะการบรรเลงเครื่องดนตรีไทย ตามที่ถนัด 1 ชิ้น (ทดสอบในวันสอบสัมภาษณ์)
&nbsp;&nbsp;&nbsp;&nbsp 2.1 เครื่องดนตรีประเภทปี่พาทย์ ได้แก่ ระนาดเอก ระนาดทุ้ม ฆ้องวงใหญ่ ฆ้องวงเล็ก ปี่ใน เครื่องหนัง บรรเลงเพลงชุดโหมโรงเช้า หรือเพลงอื่น ๆ
&nbsp;&nbsp;&nbsp;&nbsp 2.2 เครื่องดนตรีประเภทเครื่องสาย ได้แก่ ซอด้วง ซออู้ ซอสามสาย ขลุ่ยเพียงออ จะเข้ ขิมสาย ขับร้อง บรรเลงเพลงตับต้นเพลงฉิ่งสามชั้น หรือ เพลงอื่น ๆ
3. การสอบสัมภาษณ์
&nbsp;&nbsp;&nbsp;&nbsp 3.1 ความรู้เกี่ยวกับดนตรีไทย
&nbsp;&nbsp;&nbsp;&nbsp 3.2 ทัศนคติ
&nbsp;&nbsp;&nbsp;&nbsp 3.3 บรรเลงเครื่องดนตรีไทย ตามที่ถนัด 1 ชิ้น
         - เครื่องดนตรีประเภทปี่พาทย์ ได้แก่ ระนาดเอก ระนาดทุ้ม ฆ้องวงใหญ่ ฆ้องวงเล็ก ปี่ใน เครื่องหนัง
           บรรเลงเพลงชุดโหมโรงเช้า หรือเพลงอื่น ๆ
         - เครื่องดนตรีประเภทเครื่องสาย ได้แก่ ซอด้วง ซออู้ ซอสามสาย ขลุ่ยเพียงออ จะเข้ ขิมสาย ขับร้อง 
           บรรเลงเพลงตับต้นเพลงฉิ่ง สามชั้น หรือเพลงอื่น ๆ",12,A,10020111800201A,https://admission.ku.ac.th/majors/project/1/
39,คณะมนุษยศาสตร์,ศศ.บ. สาขาวิชาดนตรีตะวันตก,28,,"1. กำลังศึกษาหรือสำเร็จการศึกษาชั้นมัธยมศึกษาปีที่ 6 หรือเทียบเท่า หรือสำเร็จการศึกษาระดับ ปวช. จากหลักสูตรโรงเรียนดุริยางค์ทหาร 
2. สามารถบรรเลงเครื่องดนตรีตะวันตกได้อย่างชำนาญ อย่างน้อย 1 ชนิด โดยเป็นเครื่องดนตรีประเภทที่มีอยู่ในวงซิมโฟนีออร์เคสตรา หรือกีตาร์คลาสสิก หรือเปียโนคลาสสิก หรือการขับร้องคลาสสิก อย่างใดอย่างหนึ่ง (ไม่รับสมัครฮาร์ป รีคอร์เดอร์ อิเลคโทน คีย์บอร์ดไฟฟ้า กีตาร์ไฟฟ้า และเครื่องดนตรีไฟฟ้าทุกชนิด) 
3. มีประวัติผลงาน (Portfolio) ที่โดดเด่นด้านทักษะดนตรีตะวันตก เช่น ประกาศนียบัตรผลงาน รางวัลที่เคยได้รับ หรือผลการสอบทักษะดนตรีตะวันตก 
กำหนดการสัมภาษณ์ (ถ้าผ่านการคัดเลือก): 3 ธ.ค. 67","1. ประวัติผลงาน (Portfolio)
2. การทดสอบทักษะเครื่องดนตรี โดยทดสอบในวันที่ 23–24 พฤศจิกายน พ.ศ. 2567 ที่คณะมนุษยศาสตร์ (รายละเอียดการนัดหมายจะแจ้งให้ผู้สมัครทราบอีกครั้ง) โดยให้ผู้สมัครเตรียมบรรเลงเดี่ยวเครื่องดนตรีตะวันตก ซึ่งมีการทดสอบ ดังนี้
&nbsp;&nbsp;&nbsp;&nbsp 2.1 สเกล อาร์เปโจ พื้นฐานของเครื่องดนตรี (อย่างน้อย 4 ชาร์ป 4 แฟลต)
&nbsp;&nbsp;&nbsp;&nbsp 2.2 บทเพลงคลาสสิกตะวันตก จำนวน 2 บทเพลงที่ต่างยุคสมัยกัน ที่มีระดับทักษะปานกลางถึงสูง หรือมีทักษะไม่ต่ำกว่าระดับเกรด 5 อ้างอิ'มาตรฐานจาก Trinity College London Examinations Board สำหรับการสอบขับร้อง สามารถใช้บทเพลง musical ทดแทนได้
&nbsp;&nbsp;&nbsp;&nbsp 2.3 การอ่านโน้ตฉับพลัน (Sight Reading)
&nbsp;&nbsp;&nbsp;&nbsp 2.4 หมายเหตุ เฉพาะการทดสอบเครื่องกระทบ มีรายละเอียดดังนี้
   1) สอบการแสดงเดี่ยวเครื่องกระทบจำนวน 3 เครื่อง ได้แก่ Concert Snare Drum/ Timpani/ Keyboard Percussion โดยแต่ละเพลงในแต่ละเครื่องต้องมีความยาวไม่ต่ำกว่า 2 นาที และไม่เกิน 7 นาที
   2) สอบ Rudiment Snare 3 รูปแบบ ได้แก่ Single Stroke, Double Stroke, Triple Stroke
   3) สอบการจูนเสียง Timpani ตามที่กรรมการเรียกขอ
   4) สอบสเกล Major และ Minor 12 keys 3 octave และอาร์เปโจ
   5) สอบการ Sight-Reading ของเครื่อง Snare, Timpani และ Keyboard percussion
3. การสอบสัมภาษณ์",12,A,10020111800202A,https://admission.ku.ac.th/majors/project/1/
40,คณะมนุษยศาสตร์,ศศ.บ. สาขาวิชาภาษาจีน,23,,"1. กำลังศึกษาหรือสำเร็จการศึกษาชั้นมัธยมศึกษาปีที่ 6 หรือเทียบเท่า 
2. ผลการเรียนเฉลี่ยสะสม (GPAX) 4 ภาคเรียน   ไม่ต่ำกว่า 3.50 
3. ผลการสอบวัดระดับความรู้ความสามารถทางด้านภาษาจีน (HSK) ระดับ 4 (ผลสอบใช้ได้ 2 ปี นับจากวันที่สอบ)  ไม่ต่ำกว่า 240.00 คะแนน
4. ผลการประกวดแข่งขันทักษะภาษาจีน (หากได้รับรางวัลชนะเลิศหรือรองชนะเลิศ จะได้รับการพิจารณาเป็นพิเศษ) 
5. Portfolio ระบุประวัติโดยย่อ ผลการเรียน 4 ภาคเรียน รางวัลหรือผลงานที่แสดงถึงความรู้ ความสามารถในการใช้ภาษาจีน และเหตุผลที่อยากเข้าศึกษาในสาขาวิชาภาษาจีน ความยาวไม่เกิน 10 หน้า รวม 1 ไฟล์ 
กำหนดการสัมภาษณ์ (ถ้าผ่านการคัดเลือก): 3 ธ.ค. 67","1. ผลการสอบวัดระดับความรู้ภาษาจีนระดับ 4 (HSK4)
2. ผลการสอบเขียนอักษรจีน (สอบในวันสอบสัมภาษณ์) 
3. การสัมภาษณ์เป็นภาษาจีน",12,A,10020111901801A,https://admission.ku.ac.th/majors/project/1/
41,คณะมนุษยศาสตร์,ศศ.บ. สาขาวิชาภาษาญี่ปุ่นธุรกิจ,5,,"1. กำลังศึกษาหรือสำเร็จการศึกษาชั้นมัธยมศึกษาปีที่ 6 หรือเทียบเท่า 
2. ผลการเรียนเฉลี่ยสะสม (GPAX) 4 ภาคเรียน  ไม่ต่ำกว่า 3.50 
3. ผลการสอบวัดระดับภาษาญี่ปุ่น (JLPT) ระดับ N3 (หากได้ผลการสอบวัดระดับภาษาญี่ปุ่น (JLPT) ระดับ N2 ถึง N1 จะได้รับการพิจารณาเป็นพิเศษ) 
4. ผลการประกวดแข่งขันทักษะภาษาญี่ปุ่น (หากได้รับรางวัลชนะเลิศหรือรองชนะเลิศ จะได้รับการพิจารณาเป็นพิเศษ) 
5. Portfolio ระบุประวัติโดยย่อ ผลการเรียน 4 ภาคเรียน รางวัลหรือผลงานที่แสดงถึงความรู้ ความสามารถในการใช้ภาษาญี่ปุ่น และเหตุผลที่อยากเข้าศึกษาในสาขาวิชาภาษาญี่ปุ่นธุรกิจ ความยาวไม่เกิน 10 หน้า รวม 1 ไฟล์ ","1. ผลการเรียนเฉลี่ยสะสม (GPAX) 4 ภาคเรียน
2. ผลการสอบวัดระดับภาษาญี่ปุ่น (JLPT) ระดับ N3
3. Portfolio 
4. การสอบสัมภาษณ์",12,A,10020111901901A,https://admission.ku.ac.th/majors/project/1/
42,คณะมนุษยศาสตร์,ศศ.บ. สาขาวิชาภาษาไทย,8,,"1. กำลังศึกษาหรือสำเร็จการศึกษาชั้นมัธยมศึกษาปีที่ 6 หรือเทียบเท่า 
2. ผลการเรียนเฉลี่ยสะสม (GPAX) 4 ภาคเรียน   ไม่ต่ำกว่า 3.00 
3. ผลการเรียนเฉลี่ยวิชาภาษาไทย รวม 4 ภาคเรียน   ไม่ต่ำกว่า 3.50 
4. มีผลงานหรือความสามารถโดดเด่นด้านภาษาไทย ขณะศึกษาชั้นมัธยมศึกษาตอนปลายหรือเทียบเท่า ดังต่อไปนี้  ข้อใดข้อหนึ่ง
&nbsp;&nbsp;&nbsp;&nbsp 4.1 รางวัลชนะเลิศ หรือรองชนะเลิศอันดับ 1 หรือรองชนะเลิศอันดับ 2 ด้านภาษาไทยในการแข่งขันระดับเขตพื้นที่การศึกษาขึ้นไป   
        ทั้งนี้ ผู้สมัครที่ต้องการสมัครด้วยหลักฐาน ข้อ 4.1 ต้องแยกหลักฐานออกเป็นรางวัลระดับประเทศ ระดับภูมิภาค หรือระดับเขตพื้นที่การศึกษาอย่างชัดเจน พร้อมมีหัวข้อดังกล่าวกำกับ พึงระวังว่า ภาพหลักฐานรางวัล อาทิ เกียรติบัตร โล่รางวัล จะต้องมีความชัดเจน ตรวจสอบได้ 
&nbsp;&nbsp;&nbsp;&nbsp 4.2 หลักฐานที่แสดงว่ามีความสามารถพิเศษด้านทักษะการสื่อสารภาษาไทยที่ได้รับการยอมรับและเผยแพร่สู่สาธารณะ เช่น การประพันธ์วรรณกรรม การอ่านหนังสือเสียงเพื่อคนตาบอด 
กำหนดการสัมภาษณ์ (ถ้าผ่านการคัดเลือก): 3 ธ.ค. 67","1. ผลการเรียนเฉลี่ยสะสม (GPAX) 4 ภาคเรียน 
2. ผลการเรียนเฉลี่ยวิชาภาษาไทย 
3. หลักฐานแสดงความสามารถพิเศษด้านภาษาไทย ขณะศึกษาชั้นมัธยมศึกษาตอนปลายหรือเทียบเท่า (ตามคุณสมบัติเฉพาะของผู้สมัคร ข้อ 4)
4. การสอบสัมภาษณ์ ",12,A,10020111902001A,https://admission.ku.ac.th/majors/project/1/
43,คณะมนุษยศาสตร์,ศศ.บ. สาขาวิชาภาษาอังกฤษ,8,,"1. กำลังศึกษาหรือสำเร็จการศึกษาชั้นมัธยมศึกษาปีที่ 6 หรือเทียบเท่า 
2. ขขณะศึกษาชั้นมัธยมศึกษาตอนปลาย มีผลงานโดดเด่นด้านภาษาอังกฤษ ต้องได้รับรางวัลชนะเลิศ หรือรองชนะเลิศอันดับที่ 1 หรือรองชนะเลิศอันดับที่ 2 จากการประกวดหรือการแข่งขันภาษาอังกฤษ ในระดับภูมิภาคขึ้นไป 
3. คะแนนสอบวัดระดับภาษาอังกฤษ ดังนี้ ข้อใดข้อหนึ่ง
&nbsp;&nbsp;&nbsp;&nbsp 3.1 TOEFL PBT/ITP  ไม่ต่ำกว่า 460.00 คะแนน
&nbsp;&nbsp;&nbsp;&nbsp 3.2 TOEFL IBT  ไม่ต่ำกว่า 59.00 คะแนน
&nbsp;&nbsp;&nbsp;&nbsp 3.3 IELTS  ไม่ต่ำกว่า 5.00 คะแนน
&nbsp;&nbsp;&nbsp;&nbsp 3.4 TOEIC  ไม่ต่ำกว่า 600.00 คะแนน
&nbsp;&nbsp;&nbsp;&nbsp 3.5 KU-EPT  ไม่ต่ำกว่า 60.00 คะแนน
&nbsp;&nbsp;&nbsp;&nbsp 3.6 CU-TEP  ไม่ต่ำกว่า 65.00 คะแนน
&nbsp;&nbsp;&nbsp;&nbsp 3.7 TU-GET  ไม่ต่ำกว่า 600.00 คะแนน
4. ประวัติผลงาน (Portfolio) ความยาวไม่เกิน 4 หน้ากระดาษ A4 รวม 1 ไฟล์ ระบุประวัติโดยย่อ แนบผลการสอบภาษาอังกฤษ แลtประกาศนียบัตรหรือภาพรางวัลที่ได้รับ โดยจำแนกและลำดับรางวัลออกเป็นระดับนานาชาติ ระดับชาติ และระดับภูมิภาค อย่างชัดเจน ","1. รางวัลจากการประกวดหรือแข่งขันภาษาอังกฤษ
2. ผลการสอบวัดระดับภาษาอังกฤษ (ใช้คะแนนที่มากที่สุด)
3. การสอบสัมภาษณ์เป็นภาษาอังกฤษ",12,A,10020111902501A,https://admission.ku.ac.th/majors/project/1/
44,คณะมนุษยศาสตร์,ศศ.บ. สาขาวิชาภาษาเกาหลีธุรกิจ (ภาคพิเศษ),40,,"1. กำลังศึกษาหรือสำเร็จการศึกษาชั้นมัธยมศึกษาปีที่ 6 หรือเทียบเท่า 
2. ผลการเรียนเฉลี่ยสะสม (GPAX) 4 ภาคเรียน  ไม่ต่ำกว่า 3.00 
3. ผลการสอบวัดระดับความรู้ ความสามารถทางด้านภาษาเกาหลี (TOPIK 1) ขึ้นไป หรือประกาศนียบัตรการอบรมภาษาเกาหลีจากสถาบันที่มีการรับรองมาตรฐาน 
4. ผลการประกวดแข่งขันทักษะภาษาเกาหลี (ถ้ามี) 
5. Portfolio ระบุประวัติโดยย่อ ผลการเรียนอย่างน้อย 4 ภาคเรียน รางวัลหรือผลงานที่แสดงถึงความรู้ ความสามารถในการใช้ภาษาเกาหลี เหตุผลที่อยากเข้าศึกษาในสาขาวิชาภาษาเกาหลีธุรกิจ และความคาดหวังด้านอาชีพ ภายหลังสำเร็จการศึกษา ความยาวไม่เกิน 10 หน้า รวม 1 ไฟล์ 
6. นิสิตทุกคนจะต้องสามารถเดินทางไปศึกษาที่ประเทศสาธารณรัฐเกาหลี ในมหาวิทยาลัยคู่สัญญาในช่วงชั้นปีที่ 3 เป็นเวลา 1 ปีการศึกษา โดยนิสิตเป็นผู้รับผิดชอบค่าใช้จ่ายในการศึกษา (อาทิ ค่าธรรมเนียมการศึกษา ค่าหนังสือ ค่าหอพัก ค่าใช้จ่ายอื่น ๆ ที่เกี่ยวข้อง เป็นต้น) ให้แก่มหาวิทยาลัยคู่สัญญาเอง รวมถึงค่าใช้จ่ายส่วนตัว ระหว่างการศึกษาทั้งหมด และอัตราค่าธรรมเนียมอื่น ๆ ที่เกี่ยวข้อง ตามที่มหาวิทยาลัยเกษตรศาสตร์กำหนด ","1. ผลการเรียนเฉลี่ยสะสม (GPAX) 4 ภาคเรียน
2. ผลการสอบวัดระดับความรู้ ความสามารถทางด้านภาษาเกาหลี (TOPIK 1) ขึ้นไป หรือประกาศนียบัตรการอบรมภาษาเกาหลีจากสถาบันที่มีการรับรองมาตรฐาน (อย่างน้อยระดับต้น)
3. Portfolio
4. การสอบสัมภาษณ์",12,B,10020111901701B,https://admission.ku.ac.th/majors/project/1/
45,คณะมนุษยศาสตร์,ศศ.บ. สาขาวิชาภาษาญี่ปุ่นธุรกิจ (ภาคพิเศษ),10,,"1. กำลังศึกษาหรือสำเร็จการศึกษาชั้นมัธยมศึกษาปีที่ 6 หรือเทียบเท่า 
2. ผลการเรียนเฉลี่ยสะสม (GPAX) 4 ภาคเรียน  ไม่ต่ำกว่า 3.50 
3. ผลการสอบวัดระดับภาษาญี่ปุ่น (JLPT) ระดับ N4 (หากได้ผลการสอบวัดระดับภาษาญี่ปุ่น (JLPT) ระดับ N3 ถึง N1 จะได้รับการพิจารณาเป็นพิเศษ) 
4. ผลการประกวดแข่งขันทักษะภาษาญี่ปุ่น (หากได้รับรางวัลชนะเลิศหรือรองชนะเลิศ จะได้รับการพิจารณาเป็นพิเศษ) 
5. Portfolio ระบุประวัติโดยย่อ ผลการเรียน 4 ภาคเรียน รางวัลหรือผลงานที่แสดงถึงความรู้ ความสามารถ ในการใช้ภาษาญี่ปุ่น และเหตุผลที่อยากเข้าศึกษาในสาขาวิชาภาษาญี่ปุ่นธุรกิจ ความยาวไม่เกิน 10 หน้า รวม 1 ไฟล์ ","1. ผลการเรียนเฉลี่ยสะสม (GPAX) 4 ภาคเรียน
2. ผลการสอบวัดระดับภาษาญี่ปุ่น (JLPT) ระดับ N4
3. Portfolio
4. การสอบสัมภาษณ์",12,B,10020111901901B,https://admission.ku.ac.th/majors/project/1/
